epoch,train_loss,val_loss,train_accuracy,val_accuracy
1,0.6927933900557947,0.6927991880385845,0.5553021664766249,0.5545454545454546
2,0.6924748479321308,0.6924843390823286,0.5553021664766249,0.5545454545454546
3,0.6921700165430072,0.6921830637839388,0.5553021664766249,0.5545454545454546
4,0.6918779651396859,0.6918944302807055,0.5553021664766249,0.5545454545454546
5,0.6915977939879008,0.691617537234288,0.5553021664766249,0.5545454545454546
6,0.6913286309843683,0.691351510428745,0.5553021664766249,0.5545454545454546
7,0.6910696283348529,0.6910954994258444,0.5553021664766249,0.5545454545454546
8,0.6908199592778106,0.690848674261677,0.5553021664766249,0.5545454545454546
9,0.6905788148378882,0.6906102221688286,0.5553021664766249,0.5545454545454546
10,0.6903454005937335,0.6903793443084936,0.5553021664766249,0.5545454545454546
11,0.6901189334446626,0.6901552524969856,0.5553021664766249,0.5545454545454546
12,0.6898986383607649,0.6899371659110984,0.5553021664766249,0.5545454545454546
13,0.6896837451009932,0.6897243077567148,0.5553021664766249,0.5545454545454546
14,0.6894734848837067,0.689515901884956,0.5553021664766249,0.5545454545454546
15,0.6892670869940062,0.6893111693400226,0.5553021664766249,0.5545454545454546
16,0.6890637753120488,0.6891093248226944,0.5553021664766249,0.5545454545454546
17,0.6888627647463484,0.6889095730532807,0.5553021664766249,0.5545454545454546
18,0.6886632575558796,0.6887111050175974,0.5553021664766249,0.5545454545454546
19,0.6884644395446208,0.6885130940793761,0.5553021664766249,0.5545454545454546
20,0.6882654761120217,0.6883146919423454,0.5553021664766249,0.5545454545454546
21,0.6880655081427502,0.6881150244451184,0.5553021664766249,0.5545454545454546
22,0.6878636477190379,0.6879131871719897,0.5553021664766249,0.5545454545454546
23,0.6876589736389829,0.6877082408628098,0.5553021664766249,0.5545454545454546
24,0.6874505267243356,0.6874992066053153,0.5553021664766249,0.5545454545454546
25,0.6872373049016313,0.6872850607936714,0.5553021664766249,0.5545454545454546
26,0.6870182580410672,0.6870647298375893,0.5553021664766249,0.5545454545454546
27,0.6867922825383205,0.6868370846072517,0.5553021664766249,0.5545454545454546
28,0.6865582156256049,0.6866009346004934,0.5553021664766249,0.5545454545454546
29,0.6863148293997575,0.6863550218202943,0.5553021664766249,0.5545454545454546
30,0.6860608245570818,0.6860980143527324,0.5553021664766249,0.5545454545454546
31,0.6857948238271574,0.6858284996382147,0.5553021664766249,0.5545454545454546
32,0.6855153651009362,0.6855449774321233,0.5553021664766249,0.5545454545454546
33,0.6852208942523065,0.6852458524551424,0.5553021664766249,0.5545454545454546
34,0.6849097576570172,0.6849294267385314,0.5553021664766249,0.5545454545454546
35,0.6845801944185571,0.684593891675671,0.5553021664766249,0.5545454545454546
36,0.6842303283174153,0.6842373197984278,0.5553021664766249,0.5545454545454546
37,0.6838581595082507,0.6838576563054496,0.5553021664766249,0.5545454545454546
38,0.6834615559990346,0.6834527103795458,0.5553021664766249,0.5545454545454546
39,0.6830382449573513,0.6830201463429988,0.5553021664766249,0.5545454545454546
40,0.6825858039019016,0.6825574747131514,0.5553021664766249,0.5545454545454546
41,0.6821016518520184,0.6820620432360582,0.5553021664766249,0.5545454545454546
42,0.6815830405247775,0.681531027993508,0.5553021664766249,0.5545454545454546
43,0.6810270456881935,0.6809614246984126,0.5553021664766249,0.5545454545454546
44,0.6804305588000896,0.6803500403154572,0.5553021664766249,0.5545454545454546
45,0.6797902790855231,0.6796934851680209,0.5553021664766249,0.5545454545454546
46,0.6791027062310535,0.6789881657185725,0.5553021664766249,0.5545454545454546
47,0.6783641339015172,0.6782302782378482,0.5553021664766249,0.5545454545454546
48,0.6775706443139801,0.6774158036077609,0.5553021664766249,0.5545454545454546
49,0.6767181041337557,0.6765405035336713,0.5553021664766249,0.5545454545454546
50,0.6758021619881552,0.6755999184726635,0.5553021664766249,0.5545454545454546
51,0.6748182479241176,0.6745893676148801,0.5553021664766249,0.5545454545454546
52,0.6737615751649608,0.6735039512836015,0.5553021664766249,0.5545454545454546
53,0.6726271445478443,0.672338556145138,0.5553021664766249,0.5545454545454546
54,0.6714097520454662,0.6710878636399797,0.5553021664766249,0.5545454545454546
55,0.670103999791118,0.6697463620600075,0.5553021664766249,0.5545454545454546
56,0.6687043110332659,0.6683083627005502,0.5553021664766249,0.5545454545454546
57,0.6672049494418435,0.6667680205081935,0.5553021664766249,0.5545454545454546
58,0.6656000431708217,0.6651193596227759,0.5587229190421893,0.5545454545454546
59,0.6638836140476182,0.6633563041722214,0.5667046750285063,0.5636363636363636
60,0.6620496122068615,0.6614727146191458,0.5735461801596351,0.5818181818181818
61,0.6600919564114809,0.6594624298761622,0.5735461801596351,0.5909090909090909
62,0.6580045802060394,0.6573193153006901,0.5860889395667047,0.6
63,0.655781483924322,0.6550373165487945,0.5940706955530216,0.6181818181818182
64,0.6534167924250354,0.6526105191111116,0.6066134549600912,0.6363636363636364
65,0.6509048182569253,0.6500332131736049,0.6157354618015963,0.65
66,0.6482401297599866,0.6472999632446147,0.6271379703534777,0.6590909090909091
67,0.6454176233967844,0.6444056817721112,0.6351197263397947,0.6636363636363637
68,0.6424325993831528,0.6413457057478429,0.6396807297605474,0.6636363636363637
69,0.6392808394585475,0.638115875066683,0.6590649942987458,0.6772727272727272
70,0.6359586854127899,0.6347126111902207,0.6704675028506272,0.6909090909090909
71,0.6324631167791566,0.6311329944652494,0.6784492588369442,0.7
72,0.6287918259261709,0.6273748382829832,0.6921322690992018,0.7318181818181818
73,0.6249432886450418,0.6234367581465255,0.7092360319270239,0.740909090909091
74,0.620916828249178,0.6193182336547349,0.7229190421892816,0.75
75,0.6167126711881306,0.6150196614210107,0.7468643101482326,0.7818181818181819
76,0.6123319922400458,0.6105423970339856,0.7594070695553021,0.7863636363636364
77,0.6077769474903969,0.6058887843384515,0.7776510832383124,0.8
78,0.6030506935325156,0.6010621705695416,0.7810718358038768,0.8090909090909091
79,0.598157391634561,0.5960669062067713,0.7924743443557583,0.8090909090909091
80,0.5931021960002298,0.5909083288173631,0.8015963511972634,0.8090909090909091
81,0.5878912256936702,0.5855927306156591,0.8095781071835804,0.8136363636363636
82,0.582531520285005,0.5801273099581942,0.8107183580387686,0.8090909090909091
83,0.5770309797799111,0.5745201074995824,0.8129988597491448,0.8136363636363636
84,0.5713982899006861,0.5687799282281081,0.8209806157354618,0.8181818181818182
85,0.5656428342618731,0.5629162510567959,0.8209806157354618,0.8227272727272728
86,0.559774595406442,0.5569391280421585,0.8266818700114025,0.8227272727272728
87,0.5538040470168367,0.5508590756183822,0.830102622576967,0.8363636363636363
